ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Beat,District,Gnome,Flamingo
12166069,JD367698,02/01/2019 09:00:00 AM,038XX N KEDZIE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,1733,17,False,False
12165613,JD367042,08/20/2019 01:00:00 PM,054XX N BROADWAY,890,THEFT,FROM BUILDING,NURSING / RETIREMENT HOME,2013,20,False,False
12165481,JD366983,08/13/2019 10:00:00 AM,060XX S SANGAMON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,712,7,False,False
11786897,JC346780,07/13/2019 09:00:00 AM,001XX N PULASKI RD,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,1114,11,False,False
11882608,JC491836,10/30/2019 10:25:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,POLICE FACILITY / VEHICLE PARKING LOT,1134,11,False,False
11882595,JC487169,10/26/2019 11:52:23 AM,029XX W VAN BUREN ST,1821,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS 10 GRAMS OR LESS,STREET,1124,11,False,False
11876867,JC469715,10/12/2019 08:45:00 AM,038XX W CHICAGO AVE,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),VEHICLE NON-COMMERCIAL,1112,11,False,False
12164746,JD366080,09/15/2019 08:00:00 PM,061XX N SHERIDAN RD,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,2433,24,False,False
12165032,JD366533,08/21/2019 08:00:00 PM,047XX N WASHTENAW AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1911,19,False,False
11775053,JC357069,07/20/2019 10:44:46 AM,001XX E 105TH ST,2027,NARCOTICS,POSSESS - CRACK,APARTMENT,512,5,False,False
12163097,JD364154,10/07/2019 12:01:00 AM,056XX S MICHIGAN AVE,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,225,2,False,False
12163131,JD364207,12/01/2019 12:00:00 PM,072XX S PRAIRIE AVE,810,THEFT,OVER $500,RESIDENCE,323,3,False,False
12162785,JD363806,04/01/2019 12:00:00 PM,082XX S BURLEY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),424,4,False,False
12085135,JD272123,01/17/2019 12:00:00 AM,075XX S EGGLESTON AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,621,6,False,False
12162977,JD364065,05/17/2019 02:30:00 PM,064XX S STONY ISLAND AVE,560,ASSAULT,SIMPLE,APARTMENT,314,3,False,False
11779738,JC365879,07/26/2019 05:31:44 PM,001XX E 118TH PL,2027,NARCOTICS,POSSESS - CRACK,RESIDENCE,532,5,False,False
11775058,JC356923,07/20/2019 09:50:00 AM,0000X W 103RD ST,2027,NARCOTICS,POSSESS - CRACK,HOTEL / MOTEL,512,5,False,False
11777469,HZ298080,06/06/2019 09:55:00 PM,052XX W DIVERSEY AVE,2012,NARCOTICS,MANUFACTURE / DELIVER - COCAINE,BAR OR TAVERN,2514,25,False,False
11771502,JC316867,06/22/2019 08:55:00 AM,007XX N LAWNDALE AVE,2027,NARCOTICS,POSSESS - CRACK,STREET,1112,11,False,False
11771437,JC283600,05/29/2019 02:15:00 PM,002XX S CANAL ST,2031,NARCOTICS,POSSESS - METHAMPHETAMINE,OTHER RAILROAD PROPERTY / TRAIN DEPOT,121,1,False,False
11769037,JC272438,05/21/2019 02:14:03 PM,009XX W 54TH ST,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,RESIDENCE,934,9,False,False
12161562,JD362455,08/10/2019 02:45:00 PM,072XX S STATE ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,SCHOOL - PUBLIC BUILDING,323,3,False,False
12162108,JD362432,09/28/2019 03:45:00 PM,023XX N CAMPBELL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,1431,14,True,False
12161857,JD362717,03/01/2019 12:00:00 AM,0000X E LAKE ST,820,THEFT,$500 AND UNDER,APARTMENT,111,1,False,False
12111727,JD303456,12/27/2019 01:10:00 PM,001XX W 35TH ST,810,THEFT,OVER $500,CTA PARKING LOT / GARAGE / OTHER PROPERTY,915,9,False,False
12095612,JD284534,04/02/2019 11:50:00 AM,077XX S CARPENTER ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,612,6,False,False
12087338,JD274579,12/20/2019 01:10:00 PM,015XX W WARREN BLVD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,1224,12,False,False
12107888,JD299026,05/15/2019 12:00:00 AM,013XX N Hoyne Ave,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,1424,14,False,False
12099501,JD289103,12/01/2019 12:00:00 AM,016XX N Bell AVe,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,1434,14,False,False
12055430,JD237254,11/12/2019 06:10:00 PM,018XX S CALUMET AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),132,1,False,False
12032024,JD210852,11/16/2019 12:00:00 PM,122XX S Green St,810,THEFT,OVER $500,RESIDENCE,524,5,False,False
11935023,JC563032,12/22/2019 12:00:00 AM,068XX S EUCLID AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),332,3,False,False
12017420,JD194654,12/18/2019 11:30:00 AM,076XX S DANTE AVE,820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),411,4,False,False
12030202,JD208863,11/20/2019 12:00:00 PM,017XX W OHIO ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,1215,12,False,False
12027156,JD205443,08/30/2019 02:50:00 PM,016XX N BELL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,1434,14,False,False
12013522,JD190308,11/20/2019 06:15:00 PM,011XX N Frontier Ave,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,1822,18,False,False
12003217,JD178316,03/01/2019 11:15:00 AM,018XX N Orchard St,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,1813,18,False,False
11991918,JD163737,12/17/2019 12:10:00 PM,019XX W George St,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,1931,19,False,False
11769639,JC362131,07/02/2019 12:00:00 AM,043XX N RICHMOND ST,810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),1724,17,False,False
11660019,JC159259,02/08/2019 05:24:00 AM,034XX S DAN RYAN XPRS OB,2024,NARCOTICS,POSS: HEROIN(WHITE),VEHICLE NON-COMMERCIAL,915,9,False,False
11971968,JD139143,09/01/2019 12:00:00 PM,016XX S ST LOUIS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,1021,10,False,False
11963927,JD130815,12/16/2019 12:45:00 PM,030XX N ASHLAND AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,1931,19,False,False
11967076,JD134410,12/04/2019 12:05:00 PM,026XX N WAYNE AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,1932,19,False,False
11967078,JD133286,12/21/2019 08:45:00 AM,029XX W JARLATH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,2411,24,False,False
11962135,JD127966,12/06/2019 03:46:00 PM,057XX S CICERO AVE,820,THEFT,$500 AND UNDER,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,813,8,False,False
11960221,JD125722,12/23/2019 08:30:00 AM,016XX W Morse Ave,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,2431,24,False,False
11960220,JD125719,12/24/2019 08:30:00 AM,016XX W MORSE AVE,890,THEFT,FROM BUILDING,APARTMENT,2431,24,False,False
11959251,JD124952,12/29/2019 04:30:00 AM,006XX N FRANKLIN ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,1831,18,False,False
11959227,JD124443,11/17/2019 09:45:00 AM,016XX N KOLMAR AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,2533,25,False,False
11957171,JD121648,11/22/2019 01:35:00 PM,0000X W ILLINOIS ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,1831,18,False,False
11953670,JD117659,12/01/2019 10:15:00 AM,030XX N Troy St,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,1411,14,False,False
11952576,JD115931,11/20/2019 12:00:00 PM,026XX N WAYNE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,1932,19,False,False
11953667,JD117195,12/21/2019 01:39:00 PM,057XX N LINCOLN AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),2011,20,False,False
11953671,JD118255,12/14/2019 01:00:00 PM,0000X E BALBO AVE,890,THEFT,FROM BUILDING,APARTMENT,123,1,False,False
11952605,JD115930,12/30/2019 09:30:00 PM,071XX N Mason Ave,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,1621,16,False,False
11949580,JD113117,11/26/2019 08:30:00 PM,008XX W Fulton Market,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,1214,12,False,False
11947917,JD110328,12/21/2019 03:00:00 PM,0000X E RANDOLPH ST,890,THEFT,FROM BUILDING,OTHER,111,1,False,False
11947912,JD110510,12/30/2019 02:43:00 PM,005XX E 32ND ST,820,THEFT,$500 AND UNDER,APARTMENT,211,2,False,False
11946943,JD109750,11/16/2019 12:00:00 PM,044XX N CAMPBELL AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,1911,19,False,False
11944874,JD107889,12/31/2019 12:10:00 PM,012XX S INDIANA AVE,810,THEFT,OVER $500,RESIDENCE,132,1,False,False
11939857,JD101298,12/31/2019 10:00:00 PM,007XX E Grand Ave,890,THEFT,FROM BUILDING,BAR OR TAVERN,1834,18,False,False
11943769,JD105936,12/27/2019 02:50:00 PM,009XX W CARMEN AVE,820,THEFT,$500 AND UNDER,APARTMENT,2024,20,False,False
11938857,JD100599,12/31/2019 11:50:00 PM,004XX N Ashland ave,820,THEFT,$500 AND UNDER,BAR OR TAVERN,1215,12,False,False
11940909,JD102961,12/30/2019 01:27:00 PM,001XX N STATE ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,111,1,False,False
11942698,JD105430,12/17/2019 03:30:00 PM,073XX N DAMEN AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,2424,24,False,False
11937828,JC566769,12/29/2019 09:27:00 AM,012XX N La Salle Dr,810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,1821,18,False,False
11936932,JC564703,12/29/2019 01:00:00 PM,124XX S UNION AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,523,5,False,False
11940911,JD103303,12/29/2019 11:29:00 AM,038XX W AINSLIE ST,820,THEFT,$500 AND UNDER,RESIDENCE,1712,17,False,False
11936936,JC564873,12/28/2019 04:30:00 PM,027XX N RACINE AVE,890,THEFT,FROM BUILDING,APARTMENT,1932,19,False,False
11749621,JC338800,07/06/2019 03:20:00 AM,025XX W IRVING PARK RD,820,THEFT,$500 AND UNDER,RESIDENCE,1911,19,False,False
11936887,JC565097,12/28/2019 12:00:00 AM,107XX S Spaulding Ave,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,2211,22,False,False
11940915,JD102471,12/22/2019 12:00:00 AM,030XX N LINCOLN AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,1932,19,False,False
11936916,JC564710,12/28/2019 04:40:00 PM,0000X E MONROE ST,870,THEFT,POCKET-PICKING,HOTEL/MOTEL,112,1,False,False
11936928,JC564890,12/28/2019 03:00:00 AM,015XX N WELLS ST,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,1821,18,False,False
11940884,JD102979,11/27/2019 03:00:00 PM,018XX W MORSE AVE,820,THEFT,$500 AND UNDER,RESIDENCE,2424,24,False,False
11937807,JC565951,12/28/2019 09:12:00 AM,001XX E 133RD ST,890,THEFT,FROM BUILDING,APARTMENT,533,5,False,False
11935007,JC563002,12/28/2019 12:00:00 AM,022XX W COULTER ST,810,THEFT,OVER $500,STREET,1034,10,False,False
11940923,JD103318,12/20/2019 03:30:00 PM,005XX W BELMONT AVE,890,THEFT,FROM BUILDING,APARTMENT,1934,19,False,False
11937804,JC565901,12/28/2019 02:49:00 PM,055XX N KENMORE AVE,890,THEFT,FROM BUILDING,APARTMENT,2023,20,False,False
11934092,JC561644,12/27/2019 12:15:00 AM,019XX W IRVING PARK RD,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,1912,19,False,False
11936890,JC565825,12/27/2019 04:25:00 PM,014XX N ARTESIAN AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,1423,14,False,False
11934090,JC561830,12/26/2019 08:00:00 AM,002XX E 31ST ST,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,211,2,False,False
11936915,JC565796,12/26/2019 01:00:00 PM,050XX N KENMORE AVE,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),2024,20,False,False
11936950,JC565838,12/26/2019 05:40:00 PM,013XX W GEORGE ST,890,THEFT,FROM BUILDING,APARTMENT,1932,19,False,False
11932439,JC560260,12/26/2019 12:18:00 AM,0000X W IDA B WELLS DR,860,THEFT,RETAIL THEFT,GAS STATION,111,1,False,False
11937841,JC566760,12/20/2019 12:55:00 PM,034XX W SCHUBERT AVE,890,THEFT,FROM BUILDING,ALLEY,1412,14,False,False
11932078,JC559707,12/25/2019 10:21:00 AM,001XX E IDA B WELLS DR,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CTA BUS,111,1,False,False
11937809,JC566732,12/20/2019 04:48:00 PM,020XX W Eastwood ave,820,THEFT,$500 AND UNDER,APARTMENT,1911,19,False,False
11936901,JC565056,12/08/2019 08:30:00 AM,0000X W TERMINAL ST,810,THEFT,OVER $500,AIRCRAFT,1651,16,False,False
11936938,JC565077,12/24/2019 09:36:00 AM,015XX W HENDERSON ST,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),1922,19,False,False
11932248,JC559975,12/24/2019 11:20:00 AM,033XX S PARNELL AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,915,9,False,False
11931552,JC559290,12/24/2019 03:12:00 PM,015XX W DIVERSEY PKWY,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,1932,19,False,False
11933210,JC560782,12/23/2019 04:54:00 PM,028XX N Hamlin Ave,820,THEFT,$500 AND UNDER,APARTMENT,2523,25,False,False
11934099,JC561613,12/23/2019 11:30:00 AM,096XX S BISHOP ST,810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,2213,22,False,False
11931557,JC558280,12/23/2019 02:35:00 PM,075XX S YALE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,623,6,False,False
11930628,JC558190,12/23/2019 12:30:00 PM,0000X N LA SALLE ST,890,THEFT,FROM BUILDING,RESTAURANT,122,1,False,False
11934095,JC561780,12/23/2019 01:39:00 PM,027XX N LECLAIRE AVE,820,THEFT,$500 AND UNDER,OTHER,2521,25,False,False
11929626,JC556291,12/22/2019 02:00:00 AM,009XX W 18th st,890,THEFT,FROM BUILDING,BAR OR TAVERN,1235,12,False,False
11931546,JC558316,12/22/2019 08:00:00 PM,023XX W HUBBARD ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,1221,12,False,False
11934104,JC561582,12/19/2019 04:30:00 PM,037XX N Claremont Ave,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,1921,19,False,False
11930610,JC557008,12/21/2019 06:24:00 PM,005XX N RUSH ST,890,THEFT,FROM BUILDING,RESTAURANT,1834,18,False,False
11930631,JC556973,12/21/2019 04:00:00 AM,011XX N CLARK ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),1824,18,False,False
11929625,JC556295,12/20/2019 01:24:00 AM,016XX W HURON ST,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),1215,12,False,False
11926670,JC553023,12/19/2019 02:57:00 PM,028XX W RASCHER AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,2011,20,False,False
11928658,JC555229,12/19/2019 12:00:00 PM,100XX S SANGAMON ST,810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),2232,22,False,False
11928680,JC555577,12/19/2019 02:13:00 PM,007XX N ELIZABETH ST,820,THEFT,$500 AND UNDER,APARTMENT,1215,12,False,False
11932242,JC559350,12/17/2019 09:34:00 PM,001XX E WALTON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOTEL/MOTEL,1833,18,False,False
11927666,JC553524,12/19/2019 05:38:00 PM,100XX S YATES AVE,810,THEFT,OVER $500,SIDEWALK,431,4,False,False
11926676,JC552727,12/18/2019 01:00:00 PM,049XX N WOLCOTT AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,2032,20,False,False
11931543,JC558281,11/03/2019 12:00:00 PM,008XX W ERIE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,1214,12,False,False
11929613,JC556370,12/18/2019 01:40:00 PM,015XX W WINNEMAC AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,2032,20,False,False
11925699,JC551316,12/17/2019 01:30:00 PM,048XX S ST LAWRENCE AVE,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),223,2,False,False
11926689,JC552723,12/17/2019 07:35:00 AM,008XX W KINZIE ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),1214,12,False,False
11925711,JC551293,12/17/2019 12:45:00 PM,033XX S LITUANICA AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,913,9,False,False
11930617,JC557006,11/01/2019 12:50:00 PM,015XX N WESTERN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,1424,14,False,False
11926687,JC552692,12/17/2019 04:50:00 PM,060XX N KENMORE AVE,820,THEFT,$500 AND UNDER,APARTMENT,2433,24,False,False
11926697,JC552427,12/17/2019 05:40:00 PM,001XX N STATE ST,810,THEFT,OVER $500,CTA TRAIN,111,1,False,False
11925698,JC551289,12/17/2019 02:35:00 PM,007XX W BELMONT AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,1934,19,False,False
11924764,JC550428,12/16/2019 10:00:00 PM,023XX S OAKLEY AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,ALLEY,1034,10,False,False
11926696,JC552266,12/16/2019 12:00:00 PM,016XX W OGDEN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,1224,12,False,False
11928659,JC555264,09/01/2019 07:25:00 PM,004XX E NORTH WATER ST,820,THEFT,$500 AND UNDER,PARK PROPERTY,1834,18,False,False
11923158,JC548554,12/16/2019 07:30:00 AM,009XX N CHRISTIANA AVE,460,BATTERY,SIMPLE,RESIDENCE,1121,11,False,False
11924778,JC550446,12/15/2019 06:40:00 PM,006XX W MADISON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,121,1,False,False
11924798,JC550532,12/15/2019 01:15:00 PM,006XX W MELROSE ST,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,1925,19,False,False
11924804,JC550717,12/15/2019 12:45:00 PM,001XX N STATE ST,890,THEFT,FROM BUILDING,DEPARTMENT STORE,111,1,False,False
11924776,JC550732,12/15/2019 12:45:00 PM,001XX N STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,111,1,False,False
11928674,JC555575,12/15/2019 07:04:00 PM,011XX E 46TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,222,2,False,False
11923735,JC548490,12/14/2019 02:30:00 PM,031XX N KOLMAR AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,2521,25,False,False
11924793,JC550542,12/14/2019 11:40:00 PM,002XX N STATE ST,870,THEFT,POCKET-PICKING,CTA TRAIN,111,1,False,False
11927667,JC553533,12/05/2019 01:49:00 PM,110XX S WENTWORTH AVE,810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,513,5,False,False
11923731,JC548491,12/14/2019 09:35:00 AM,060XX S KILBOURN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,813,8,False,False
11926678,JC552350,11/17/2019 05:05:00 PM,005XX W MELROSE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,1925,19,False,False
11926668,JC553046,12/12/2019 04:21:00 PM,007XX N ELIZABETH ST,810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,1215,12,False,False
11925712,JC551636,12/12/2019 04:27:00 PM,081XX S Blackstone Ave,810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,411,4,False,False
11919820,JC544694,12/12/2019 12:00:00 PM,028XX N SPAULDING AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,1412,14,False,False
11920859,JC545627,12/12/2019 02:30:00 PM,014XX W BELLE PLAINE AVE,890,THEFT,FROM BUILDING,APARTMENT,1912,19,False,False
11919805,JC543564,12/11/2019 12:00:00 PM,036XX W HIRSCH ST,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),2535,25,False,False
11919808,JC543961,12/11/2019 01:55:00 AM,015XX N LA SALLE DR,820,THEFT,$500 AND UNDER,STREET,1821,18,False,False
11919839,JC544054,12/10/2019 04:50:00 PM,003XX N WELLS ST,870,THEFT,POCKET-PICKING,CTA TRAIN,1831,18,False,False
11918838,JC542738,12/10/2019 12:00:00 PM,006XX W ALDINE AVE,820,THEFT,$500 AND UNDER,APARTMENT,1925,19,False,False
11919804,JC544704,12/10/2019 07:30:00 PM,001XX W Jackson BLVD,890,THEFT,FROM BUILDING,BAR OR TAVERN,122,1,False,False
11918814,JC542469,12/10/2019 08:00:00 PM,0000X E OHIO ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,RESTAURANT,1834,18,False,False
11919824,JC544660,12/09/2019 09:00:00 PM,016XX N CLAREMONT AVE,810,THEFT,OVER $500,STREET,1434,14,False,False
11919822,JC543955,12/09/2019 02:23:00 PM,047XX N MONTICELLO AVE,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),1723,17,False,False
11917805,JC541649,12/09/2019 10:35:00 AM,031XX N ORCHARD ST,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,1934,19,False,False
11916732,JC541027,12/09/2019 03:05:00 PM,011XX N Mozart St,820,THEFT,$500 AND UNDER,RESIDENCE,1211,12,False,False
11917801,JC541482,12/09/2019 05:00:00 PM,003XX W ILLINOIS ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,DEPARTMENT STORE,1831,18,False,False
11916730,JC540389,12/09/2019 10:55:00 AM,004XX W 62ND ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,CHA APARTMENT,711,7,False,False
11917839,JC542269,12/09/2019 03:00:00 PM,047XX N MONTICELLO AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,1723,17,False,False
11918839,JC542798,12/09/2019 03:30:00 PM,0000X W CHESTNUT ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,1832,18,False,False
11917823,JC542276,12/08/2019 09:40:00 AM,050XX N KEDVALE AVE,890,THEFT,FROM BUILDING,RESIDENCE,1712,17,False,False
11921802,JC546724,12/06/2019 08:15:00 PM,0000X W TERMINAL ST,810,THEFT,OVER $500,AIRCRAFT,1651,16,False,False
11916740,JC541083,12/07/2019 08:00:00 PM,008XX N LARRABEE ST,820,THEFT,$500 AND UNDER,APARTMENT,1823,18,False,False
11915701,JC538989,12/07/2019 02:57:00 PM,099XX S UNION AVE,820,THEFT,$500 AND UNDER,RESIDENCE,2232,22,False,False
11916728,JC540312,12/07/2019 01:10:00 PM,031XX N MONTICELLO AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,2523,25,False,False
11916735,JC539780,12/07/2019 07:00:00 PM,016XX N MILWAUKEE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,1434,14,False,False
11918821,JC542792,12/07/2019 08:00:00 PM,038XX N WILTON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,1923,19,False,False
11914795,JC538154,12/06/2019 01:49:00 PM,021XX W LYNDALE ST,820,THEFT,$500 AND UNDER,APARTMENT,1432,14,False,False
11919809,JC543966,12/02/2019 10:00:00 AM,021XX W EASTWOOD AVE,820,THEFT,$500 AND UNDER,APARTMENT,1911,19,False,False
11914790,JC538374,12/06/2019 07:00:00 PM,020XX N Racine Ave,820,THEFT,$500 AND UNDER,RESIDENCE,1811,18,False,False
11918835,JC542461,12/01/2019 10:00:00 AM,015XX W GRANVILLE AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,2433,24,False,False
11918827,JC542473,11/26/2019 02:45:00 PM,014XX W LUNT AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,2431,24,False,False
11913744,JC537116,12/05/2019 02:30:00 PM,013XX W GLENLAKE AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,2433,24,False,False
11912649,JC536036,12/05/2019 06:30:00 AM,006XX N MICHIGAN AVE,820,THEFT,$500 AND UNDER,CONSTRUCTION SITE,1834,18,False,False
11918836,JC542463,10/01/2019 03:20:00 PM,083XX S ELLIS AVE,820,THEFT,$500 AND UNDER,OTHER COMMERCIAL TRANSPORTATION,632,6,False,False
11915708,JC539664,12/04/2019 01:25:00 PM,060XX N KEELER AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,1711,17,False,False
11912644,JC535068,12/04/2019 12:30:00 PM,020XX W JACKSON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,1225,12,False,False
11917807,JC542261,11/11/2019 12:00:00 PM,029XX S DR MARTIN LUTHER KING JR DR,820,THEFT,$500 AND UNDER,APARTMENT,133,1,False,False
11915709,JC539621,12/04/2019 12:00:00 AM,029XX N SPRINGFIELD AVE,820,THEFT,$500 AND UNDER,STREET,2523,25,False,False
11912681,JC535052,12/04/2019 10:00:00 PM,052XX N Sheridan rd,890,THEFT,FROM BUILDING,APARTMENT,2023,20,False,False
11911442,JC534366,12/03/2019 12:45:00 PM,005XX W 14TH PL,890,THEFT,FROM BUILDING,OTHER,124,1,False,False
11910328,JC532845,12/03/2019 03:00:00 AM,038XX N BELL AVE,810,THEFT,OVER $500,STREET,1921,19,False,False
